,title,link,date_published,text,like_count,reply_parent_id,source,cleaned_text
679,"I think going to Mars will be  wonderful,   go to see other planets ,no l think astronauts will have lot of work on Mars, it is you  E MUSK which  say that",https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=UgwfYm3UeL__SEJSwfl4AaABAg,2025-06-12 12:55:40,"I think going to Mars will be  wonderful,   go to see other planets ,no l think astronauts will have lot of work on Mars, it is you  E MUSK which  say that",0,,youtube,going mar wonderful planet l astronaut lot mar e musk
680,"E MUSK  is not  alone to work  with problems with  Mars, l guess in the NASA,  there people to help or working with E MUSK",https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=Ugz7hph7G_S-_M5Wtmh4AaABAg,2025-06-12 12:48:42,"E MUSK  is not  alone to work  with problems with  Mars, l guess in the NASA,  there people to help or working with E MUSK",0,,youtube,e musk alone problem mar l guess nasa working e musk
681,"I heard that take off on Mars is complicated,but if the Nasa is OK with E MUSK  , PERHAPS  IT IS POSSIBLE",https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=UgzgxQ3ifUG8rMVbDuV4AaABAg,2025-06-12 12:31:51,"I heard that take off on Mars is complicated,but if the Nasa is OK with E MUSK  , PERHAPS  IT IS POSSIBLE",0,,youtube,heard mar complicated nasa ok e musk perhaps possible
682,"It will be so cool to go back to moon after 1969 travel, l remember that, it was extraordinary",https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=Ugxkb4mHK6HeD_kl_m54AaABAg,2025-06-12 12:28:06,"It will be so cool to go back to moon after 1969 travel, l remember that, it was extraordinary",0,,youtube,cool moon travel l remember wa extraordinary
683,"<a href=""https://www.youtube.com/watch?v=smK9dgdTl40&amp;t=302"">5:02</a> If we can simulate perfectly consciousness in order one cannot realise the difference. This not means that  close superpose to real phenomenom .Means that we humans can be easily tricket as magic and magisians does.Feelings, emotions, pain, whatever humans feel could be simulated by artificial AI but never silicon entities will have real human-like ones. Why?<br>Because nature adapted and protected this way flesh and blood living beings. As hurting damage us and push us much fast and close toward death. Death wich anyway exist, but we not entirely full feel and understand.",https://www.youtube.com/watch?v=smK9dgdTl40&lc=Ugw5OQAwutOYoTqQxjl4AaABAg,2025-06-11 01:50:58,"5:02 If we can simulate perfectly consciousness in order one cannot realise the difference. This not means that  close superpose to real phenomenom .Means that we humans can be easily tricket as magic and magisians does.Feelings, emotions, pain, whatever humans feel could be simulated by artificial AI but never silicon entities will have real human-like ones. Why?
Because nature adapted and protected this way flesh and blood living beings. As hurting damage us and push us much fast and close toward death. Death wich anyway exist, but we not entirely full feel and understand.",0,,youtube,simulate perfectly consciousness order cannot realise difference close superpose phenomenom human easily tricket magic magisians doe feeling emotion pain whatever human feel simulated artificial ai silicon entity human nature adapted protected flesh blood living hurting damage u push u fast close toward death death wich anyway exist entirely full feel
684,"<a href=""https://www.youtube.com/watch?v=smK9dgdTl40&amp;t=181"">3:01</a> Conscience/consciousness and intelligence are different notions. Has different (but superposing) fields. Consciousness suppose to have, and cannot exist without intelligence. Reverse not: inteligence could exist without consciousness, e.g. A.I. Yes, consciousness MUST have those human qualities. As many, as fine distinct levels as much complex and superior consciousness. So AI entities will never have human-like consciousness, only one wich imitates that of humans, so being clearly defined as ARTIFICIAL consciousness.",https://www.youtube.com/watch?v=smK9dgdTl40&lc=UgwzPqVXS7xdvGRLm1d4AaABAg,2025-06-11 01:13:36,"3:01 Conscience/consciousness and intelligence are different notions. Has different (but superposing) fields. Consciousness suppose to have, and cannot exist without intelligence. Reverse not: inteligence could exist without consciousness, e.g. A.I. Yes, consciousness MUST have those human qualities. As many, as fine distinct levels as much complex and superior consciousness. So AI entities will never have human-like consciousness, only one wich imitates that of humans, so being clearly defined as ARTIFICIAL consciousness.",0,,youtube,conscience consciousness intelligence different notion different superposing field consciousness suppose cannot exist without intelligence reverse inteligence exist without consciousness e g yes consciousness must human quality fine distinct level complex superior consciousness ai entity human consciousness wich imitates human clearly defined artificial consciousness
685,Consciousness is not a fundamental force of physics wich could permeate other than other humans mind&#39;s. Other  beings downward humans has olso but at  much simple levels.,https://www.youtube.com/watch?v=smK9dgdTl40&lc=UgwtrpVGoDBttHcep0B4AaABAg,2025-06-11 00:55:53,Consciousness is not a fundamental force of physics wich could permeate other than other humans mind's. Other  beings downward humans has olso but at  much simple levels.,0,,youtube,consciousness fundamental force physic wich permeate human mind downward human olso simple level
686,What fantastic communication skills Elon has he&#39;s amazing ❤️🩵❤️🩵❤️🩵❤️🩵❤️🩵❤️🩵❤️🩵❤️,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgzpNdxqnPOfMq85nqx4AaABAg,2025-06-10 20:41:31,What fantastic communication skills Elon has he's amazing ❤️🩵❤️🩵❤️🩵❤️🩵❤️🩵❤️🩵❤️🩵❤️,0,,youtube,fantastic communication skill elon amazing
687,@@Vassiann He didn&#39;t say that.,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgzyNPC65mofLQVZ0o14AaABAg.AImH96LOx6IAJASUnHX3ul,2025-06-10 09:44:57,@@Vassiann He didn't say that.,0,UgzyNPC65mofLQVZ0o14AaABAg,youtube,
688,Absolutely agree. Dumb journalist. The great man deserved better. Such an intelligent man deserved a journalist on his level.,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgwLctUGoTHO7k4aR7J4AaABAg,2025-06-10 05:38:46,Absolutely agree. Dumb journalist. The great man deserved better. Such an intelligent man deserved a journalist on his level.,0,,youtube,absolutely agree dumb journalist great deserved better intelligent deserved journalist level
689,my path is completely amazing not issue for you I have a wonderful gift it only be received by your own self ❤😅,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgwGXO9IccUYYn7mgLF4AaABAg.AJ6iNevs245AJ9TmP2rpGa,2025-06-10 00:36:59,my path is completely amazing not issue for you I have a wonderful gift it only be received by your own self ❤😅,1,UgwGXO9IccUYYn7mgLF4AaABAg,youtube,path completely amazing issue wonderful gift received self
690,No way this was already 6years ago,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=Ugydm7MaVYJEoMrYvId4AaABAg,2025-06-09 20:37:02,No way this was already 6years ago,2,,youtube,wa already ago
691,Elan I would just stop giving interviews all together and just keep going on the path that you are on,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgwGXO9IccUYYn7mgLF4AaABAg,2025-06-08 22:55:33,Elan I would just stop giving interviews all together and just keep going on the path that you are on,0,,youtube,elan giving interview together keep going path
692,i feel like he was lowkey not joking about being an alien,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=UgwvoN60GvShtlwV-HN4AaABAg,2025-06-08 14:09:27,i feel like he was lowkey not joking about being an alien,3,,youtube,feel wa lowkey joking alien
693,Thank you!,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=Ugx9DIVhZ1WkipU79q94AaABAg,2025-06-08 08:15:03,Thank you!,0,,youtube,
694,Stay the fuck away from me,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgzSKNpXXZO_g2ZBHTV4AaABAg,2025-06-08 02:57:38,Stay the fuck away from me,0,,youtube,stay fuck away
695,Go to Hell Schwab <br><br><br>We all know you’re the one who employed Elon musk to come and destroy America!,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgywUipiuIH0enOGOHR4AaABAg,2025-06-08 02:57:27,"Go to Hell Schwab 


We all know you’re the one who employed Elon musk to come and destroy America!",0,,youtube,hell schwab employed elon musk destroy america
696,that woman talking to musk was bought sold and is owned by the wef pedo gang she is such a shill,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgxDqfCevcbSQB2yLod4AaABAg,2025-06-07 21:31:42,that woman talking to musk was bought sold and is owned by the wef pedo gang she is such a shill,0,,youtube,woman talking musk wa bought sold owned wef pedo gang shill
697,😚 Elon ❤️ Musk 😚 God ❤️ Bless 😚 you ❤️ always 😚❤️,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgytanBUtLAdGT4wJAN4AaABAg,2025-06-07 17:20:14,😚 Elon ❤️ Musk 😚 God ❤️ Bless 😚 you ❤️ always 😚❤️,2,,youtube,elon musk god bless
698,ohh she’s fired fired,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgyVVQ8uYMt1B2YnLzl4AaABAg,2025-06-07 15:08:38,ohh she’s fired fired,0,,youtube,ohh fired fired
699,hahahah you need to get high fast ! lol,https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=UgzYQWYiN_VuMhWwIdt4AaABAg,2025-06-07 09:53:26,hahahah you need to get high fast ! lol,0,,youtube,hahahah high fast lol
700,"you know what the other thing is maybe they are  very subtle and they dont show them selves because there is a theory that maybe they are us from the future and we figured out how to go back in time even though you suppose to go foward only in time and not back maybe we can go back in time somthing in the future happened and somehow they came here to fix somthing in the past and the reason they are so not forth coming aboput them selves is because they cant afford to screw up there future and our future so they dont say anything , that is why aliens are so quite because they are us really and they cant risk fucking up the future while they are here in the past",https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=Ugy8WsZuR1K9WW4KU5h4AaABAg,2025-06-07 01:11:08,"you know what the other thing is maybe they are  very subtle and they dont show them selves because there is a theory that maybe they are us from the future and we figured out how to go back in time even though you suppose to go foward only in time and not back maybe we can go back in time somthing in the future happened and somehow they came here to fix somthing in the past and the reason they are so not forth coming aboput them selves is because they cant afford to screw up there future and our future so they dont say anything , that is why aliens are so quite because they are us really and they cant risk fucking up the future while they are here in the past",0,,youtube,maybe subtle self theory maybe u future figured though suppose foward maybe somthing future happened somehow came fix somthing past reason forth coming aboput self afford screw future future anything alien quite u risk fucking future past
701,@@pparadoxa90 Even the 30B is a mirage when you factor in the lawsuits and loss of assets.  Yes we stopped paying money out for all the things he cut: we also lost the assets those supported.,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugy_nBERu6rmRjwZtWV4AaABAg.AGYPSPq6W1KAJ1awvNrw6S,2025-06-06 23:14:24,@@pparadoxa90 Even the 30B is a mirage when you factor in the lawsuits and loss of assets.  Yes we stopped paying money out for all the things he cut: we also lost the assets those supported.,0,Ugy_nBERu6rmRjwZtWV4AaABAg,youtube,b mirage factor lawsuit loss asset yes stopped paying money also lost asset supported
702,Nobody who&#39;s seen people on K or coke needed to be told once they saw Elon.,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugzm-CQYLRTwKKuh7VJ4AaABAg.AIlkcpcT582AJ1aeFCwrOd,2025-06-06 23:11:51,Nobody who's seen people on K or coke needed to be told once they saw Elon.,0,Ugzm-CQYLRTwKKuh7VJ4AaABAg,youtube,nobody seen k coke needed told saw elon
703,"Honestly it reminds me of how how boomers fully embraced how cool many rock musicians were in the 60&#39;s and 70&#39;s when if you view those same public appearances now it&#39;s ridiculously obvious that they&#39;re just almost incoherently stoned. Or how 10 - 20 years before that everybody seemed to think the Rat Pack were such a cool carefree bunch, while now they just look like sloppy drunks.<br>Each generation this weird misperception seems to get more extreme.",https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgyyGlNW1g5vQqHg_It4AaABAg.AGFeb1lSsCYAJ1Xu0MIZRE,2025-06-06 22:39:03,"Honestly it reminds me of how how boomers fully embraced how cool many rock musicians were in the 60's and 70's when if you view those same public appearances now it's ridiculously obvious that they're just almost incoherently stoned. Or how 10 - 20 years before that everybody seemed to think the Rat Pack were such a cool carefree bunch, while now they just look like sloppy drunks.
Each generation this weird misperception seems to get more extreme.",0,UgyyGlNW1g5vQqHg_It4AaABAg,youtube,honestly reminds boomer fully embraced cool rock musician view public appearance ridiculously obvious almost incoherently stoned everybody seemed rat pack cool carefree bunch sloppy drunk generation weird misperception seems extreme
704,How can Musk be so clueless?  Fire people and expect them to be ok about it,https://www.youtube.com/watch?v=76nZJbiSTqQ&lc=UgzgDYTPELbmBXM65NR4AaABAg,2025-06-06 02:28:24,How can Musk be so clueless?  Fire people and expect them to be ok about it,0,,youtube,musk clueless fire expect ok
705,"Setting aside all the factors that go into selection for missions to Mars, I wonder if this voyage marks the first time a civilization is established without a generational warrior/hunter class. My 430am logic assumes just about all established societies gained establishment through conflicting wills between peoples. The society with the more talented and/or larger warrior class dominates an area, a leader from among that warrior class is inevitably selected (I imagine with the respect and loyalty of said warrior class). From there, other individuals are chosen as &quot;Management,&quot; infrastructure and community obligations are set up and organized. At some point the scientists, the artisans, and the philosophers establish themselves within the society. In the case of the SpaceX mission, a new society is formed not through conquest, but through science, innovation, and the power of nerds. Security, law enforcement, and defense may take a back seat for the first time in human history. However, humans are humans. At (X) number of people, societal flaws such as thievery, corruption, and lust for power will act as forcing functions for the establishment of a police/security/military class. Does this new paradigm simply prolong a return to the familiar or do scientists, engineers, and philosophers reach levels of cultural regard typically reserved for celebrities, lawyers, and politicians?",https://www.youtube.com/watch?v=Gbb2rV7Vpnw&lc=UgzwVPM1fEaBydLocnR4AaABAg,2025-06-05 17:42:06,"Setting aside all the factors that go into selection for missions to Mars, I wonder if this voyage marks the first time a civilization is established without a generational warrior/hunter class. My 430am logic assumes just about all established societies gained establishment through conflicting wills between peoples. The society with the more talented and/or larger warrior class dominates an area, a leader from among that warrior class is inevitably selected (I imagine with the respect and loyalty of said warrior class). From there, other individuals are chosen as ""Management,"" infrastructure and community obligations are set up and organized. At some point the scientists, the artisans, and the philosophers establish themselves within the society. In the case of the SpaceX mission, a new society is formed not through conquest, but through science, innovation, and the power of nerds. Security, law enforcement, and defense may take a back seat for the first time in human history. However, humans are humans. At (X) number of people, societal flaws such as thievery, corruption, and lust for power will act as forcing functions for the establishment of a police/security/military class. Does this new paradigm simply prolong a return to the familiar or do scientists, engineers, and philosophers reach levels of cultural regard typically reserved for celebrities, lawyers, and politicians?",0,,youtube,setting aside factor selection mission mar wonder voyage mark first civilization established without generational warrior hunter class logic assumes established society gained establishment conflicting society talented larger warrior class dominates area leader among warrior class inevitably selected imagine respect loyalty said warrior class individual chosen management infrastructure community obligation set organized point scientist artisan philosopher establish within society case spacex mission new society formed conquest science innovation power nerd security law enforcement defense may seat first human history however human human x number societal flaw thievery corruption lust power act forcing function establishment police security military class doe new paradigm simply prolong return familiar scientist engineer philosopher reach level cultural regard typically reserved celebrity lawyer politician
